Id,listing_id,listing_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,is_monitoring_stream
1035,L-001035,2007-06-19,1,0.785431203308783,5,7,954,920,6305,69,57,1.0,1,1,0.88,3.14,1.26,33700.0,6.61,6,Crawfor,1Fam,1Story,TA,Fa,Y,126100,0
907,L-000907,2007-06-20,0,0.9756445735327508,8,5,1636,1623,13501,1,1,3.0,3,1,0.54,1.65,1.18,0.0,6.61,6,Somerst,1Fam,1Story,Gd,Gd,Y,263200,0
307,L-000307,2007-06-20,1,0.5506713449575844,7,5,2243,700,13474,17,16,3.5,3,1,2.31,6.89,0.62,59600.0,6.61,6,SawyerW,1Fam,2Story,Gd,Gd,Y,235000,0
361,L-000361,2007-06-21,0,0.648338905454655,6,6,912,888,7540,29,29,2.0,2,1,1.79,2.5,1.04,0.0,6.61,6,Mitchel,1Fam,SFoyer,TA,TA,Y,162000,0
674,L-000674,2007-06-21,1,0.7560014527227642,6,7,1839,1477,14442,50,3,3.0,2,2,0.89,3.81,1.44,98600.0,6.61,6,Crawfor,1Fam,1Story,TA,Gd,Y,281700,0
181,L-000181,2007-06-22,0,0.8489932956307658,6,5,1525,756,2117,7,7,2.5,2,1,0.63,3.21,1.57,0.0,6.61,6,Somerst,Twnhs,2Story,Gd,Gd,Y,185900,0
1004,L-001004,2007-06-22,0,0.6825398275775422,5,6,1680,1680,11500,31,31,2.0,2,0,1.26,3.47,1.34,0.0,6.61,6,NWAmes,Duplex,1Story,TA,TA,Y,149300,0
450,L-000450,2007-06-22,1,0.4002988716217208,3,7,1183,649,6000,59,5,1.5,1,0,3.14,6.4,2.29,24300.0,6.61,6,OldTown,1Fam,1.5Fin,TA,TA,Y,123800,0
514,L-000514,2007-06-22,0,0.6920426467957604,6,5,1080,1084,9187,24,24,1.5,2,0,1.56,2.79,0.77,0.0,6.61,6,Mitchel,1Fam,1Story,TA,TA,Y,139600,0
515,L-000515,2007-06-23,1,0.6923338668896049,5,5,789,768,10594,81,57,1.0,1,0,1.26,3.48,1.17,15400.0,6.61,6,Crawfor,1Fam,1.5Unf,TA,TA,N,104000,0
542,L-000542,2007-06-23,0,1.003222186017885,8,5,2285,969,11000,7,7,2.5,3,1,0.54,1.17,1.43,0.0,6.61,6,NoRidge,1Fam,2Story,Gd,Gd,Y,256800,0
624,L-000624,2007-06-23,0,0.9241863379385592,6,5,1512,756,2117,7,7,2.5,2,1,0.59,1.83,1.53,0.0,6.61,6,Somerst,TwnhsE,2Story,Gd,Gd,Y,177100,0
176,L-000176,2007-06-23,1,0.3983299521386481,6,7,2158,1202,12615,57,6,3.0,2,1,3.79,10.03,1.08,51700.0,6.61,6,Edwards,1Fam,1Story,TA,Gd,Y,254000,0
385,L-000385,2007-06-24,0,1.091237579042457,6,5,1953,1580,53107,15,15,3.5,2,2,0.64,1.16,0.2,0.0,6.61,6,ClearCr,1Fam,2Story,Gd,Gd,Y,247100,0
192,L-000192,2007-06-25,1,0.6010738942466249,7,9,1479,725,7472,35,3,2.5,2,0,2.03,4.23,0.71,74000.0,6.61,6,NAmes,1Fam,2Story,TA,Gd,Y,195000,0
299,L-000299,2007-06-25,0,0.7110167968424467,6,6,1743,702,11700,39,39,2.5,2,1,1.28,4.05,0.73,0.0,6.61,6,NWAmes,1Fam,2Story,Gd,TA,Y,179200,0
527,L-000527,2007-06-25,1,0.5328787234864583,5,7,928,928,13300,51,7,1.0,1,0,2.3,6.8,0.81,63300.0,6.61,6,NAmes,1Fam,1Story,TA,TA,Y,133800,0
794,L-000794,2007-06-25,0,0.948479832090169,8,5,1496,1496,9158,0,0,2.0,2,0,0.52,1.72,1.81,0.0,6.61,6,Somerst,1Fam,1Story,Gd,Gd,Y,231700,0
581,L-000581,2007-06-26,1,0.6449433888458278,6,6,1429,1144,14585,47,20,1.5,2,2,1.87,4.33,0.48,83000.0,6.61,6,NAmes,1Fam,1Story,TA,Gd,Y,188500,0
275,L-000275,2007-06-26,0,0.5816873086487805,5,7,816,816,8314,25,25,1.0,1,0,2.22,3.03,1.04,0.0,6.61,6,Mitchel,1Fam,1Story,TA,TA,Y,129600,0
22,L-000022,2007-06-26,1,0.3819239038819814,7,7,1108,637,7449,77,57,1.0,1,1,3.53,6.69,2.12,52600.0,6.61,6,IDOTRR,1Fam,1.5Unf,TA,Gd,Y,147800,0
989,L-000989,2007-06-27,0,0.6367422031127947,6,6,2030,848,12046,31,31,2.5,2,1,1.63,4.07,0.9,0.0,6.61,6,NWAmes,1Fam,2Story,TA,Gd,Y,199300,0
105,L-000105,2007-06-27,1,0.39993795119079856,7,4,1818,1040,7758,76,57,1.5,1,2,3.29,7.78,1.73,68500.0,6.61,6,IDOTRR,1Fam,1.5Fin,TA,TA,Y,185600,0
951,L-000951,2007-07-02,1,0.5800062480474852,5,8,864,864,7200,57,5,2.0,2,0,1.91,6.7,0.75,21100.0,6.64,7,NAmes,1Fam,1Story,TA,Gd,Y,132300,0
844,L-000844,2007-07-02,0,0.5478095752933332,5,4,1800,1800,8000,46,46,2.0,0,0,2.09,6.03,0.96,0.0,6.64,7,NAmes,Duplex,1Story,TA,TA,N,150500,0
393,L-000393,2007-07-04,0,0.5887428868935676,5,7,882,0,8339,48,48,1.0,1,0,2.18,5.01,0.57,0.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,110400,0
476,L-000476,2007-07-04,0,0.525701600803733,5,6,970,970,8480,44,44,2.0,2,0,2.5,4.01,1.14,0.0,6.64,7,Sawyer,1Fam,1Story,TA,TA,Y,139400,0
619,L-000619,2007-07-05,0,1.3099233805433017,9,5,1828,1822,11694,0,0,2.0,3,1,0.18,0.46,1.5,0.0,6.64,7,NridgHt,1Fam,1Story,Ex,Gd,Y,328400,0
42,L-000042,2007-07-05,0,0.8171087727056456,5,6,1328,1350,16905,48,48,2.0,1,2,0.73,2.35,2.34,0.0,6.64,7,Timber,1Fam,1Story,TA,TA,Y,175400,0
51,L-000051,2007-07-06,0,0.6553368634410791,6,6,1470,794,13869,10,10,2.5,2,0,1.28,4.36,1.43,0.0,6.64,7,Gilbert,1Fam,2Story,TA,TA,Y,183700,0
1264,L-001264,2007-07-07,1,0.5341124805767673,6,6,1824,764,13515,88,57,1.0,2,1,2.39,6.98,0.7,38700.0,6.64,7,BrkSide,1Fam,2Story,TA,TA,Y,183800,0
966,L-000966,2007-07-07,1,0.6660684813595191,6,5,1484,783,10237,2,0,2.5,2,1,1.08,4.73,2.06,70400.0,6.64,7,Gilbert,1Fam,2Story,Gd,Gd,Y,182700,0
290,L-000290,2007-07-08,1,0.537094222988963,6,7,1396,698,8730,92,4,1.0,1,0,2.43,8.18,0.57,24200.0,6.64,7,BrkSide,1Fam,2Story,TA,TA,Y,158900,0
891,L-000891,2007-07-08,1,0.5310552331828928,5,7,924,672,8064,58,1,1.0,2,1,2.96,4.17,0.65,28600.0,6.64,7,NAmes,1Fam,1.5Fin,TA,TA,Y,129900,0
1076,L-001076,2007-07-08,1,0.6361090203798054,7,6,1740,800,13125,67,23,1.5,1,2,1.56,4.08,1.04,68200.0,6.64,7,Crawfor,1Fam,2Story,TA,TA,Y,235500,0
84,L-000084,2007-07-09,0,0.6442878348058331,5,5,1065,1065,8892,47,47,1.5,2,0,1.68,5.66,0.53,0.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,135200,0
16,L-000016,2007-07-10,1,0.588289974755271,7,8,854,832,6120,78,6,1.0,2,0,2.03,6.88,0.54,18200.0,6.64,7,BrkSide,1Fam,1.5Unf,TA,TA,Y,135200,0
921,L-000921,2007-07-10,0,0.5584884887785015,6,5,1721,928,8462,13,13,3.0,2,0,2.5,6.43,0.46,0.0,6.64,7,SawyerW,1Fam,2Story,Gd,Gd,Y,210900,0
1254,L-001254,2007-07-10,1,1.1048384521551422,7,7,2167,1192,17542,33,4,3.5,2,2,0.23,1.68,1.85,53200.0,6.64,7,Veenker,1Fam,2Story,Gd,Gd,Y,308300,0
133,L-000133,2007-07-11,1,0.5781378534274232,5,6,1327,1063,7388,48,5,2.0,2,0,2.01,6.67,0.66,47300.0,6.64,7,NAmes,1Fam,1Story,TA,Gd,Y,157600,0
717,L-000717,2007-07-11,1,0.36591171660987476,7,8,2554,718,10800,117,9,1.5,2,0,3.35,6.91,3.12,102000.0,6.64,7,OldTown,1Fam,2Story,TA,TA,Y,166000,0
1129,L-001129,2007-07-11,1,0.5377909129216697,7,5,1959,847,11796,3,2,2.5,2,1,1.94,5.52,1.48,87400.0,6.64,7,Gilbert,1Fam,2Story,Gd,Gd,Y,226000,0
474,L-000474,2007-07-11,1,1.3115043841527796,8,5,1976,1976,14977,1,0,3.0,3,1,0.2,0.37,1.65,120600.0,6.64,7,NridgHt,1Fam,1Story,Gd,Gd,Y,435000,0
306,L-000306,2007-07-11,1,0.5824565678133079,8,5,2000,2000,10386,3,2,3.0,3,0,1.66,3.77,1.95,68100.0,6.64,7,CollgCr,1Fam,1Story,Gd,Gd,Y,319200,0
1270,L-001270,2007-07-12,0,0.5955381168121229,5,5,1524,874,11344,49,49,1.5,1,0,2.31,4.43,0.49,0.0,6.64,7,NAmes,1Fam,1.5Fin,TA,TA,Y,150300,0
1276,L-001276,2007-07-12,1,0.5992336720133409,5,5,1920,928,11345,59,57,2.0,2,0,1.88,4.62,0.84,43600.0,6.64,7,NAmes,Duplex,2Story,TA,TA,Y,146600,0
180,L-000180,2007-07-13,1,0.3627190861470515,5,6,968,968,8520,84,1,1.0,2,0,4.16,7.84,1.67,23700.0,6.64,7,OldTown,1Fam,1Story,Gd,TA,Y,103900,0
1125,L-001125,2007-07-13,0,0.5157592297230104,7,5,1482,384,9125,15,15,2.5,2,1,1.81,6.43,2.24,0.0,6.64,7,Gilbert,1Fam,SLvl,TA,Gd,Y,170300,0
115,L-000115,2007-07-14,1,0.7058209681588254,6,8,2320,1028,7259,62,5,3.5,1,1,1.14,3.65,1.29,49900.0,6.64,7,Crawfor,1Fam,2Story,TA,Gd,Y,273500,0
285,L-000285,2007-07-14,0,0.5779714991229384,6,5,1575,1575,8012,15,15,3.0,2,0,2.5,5.29,0.41,0.0,6.64,7,SawyerW,TwnhsE,1Story,Gd,Gd,Y,185900,0
1102,L-001102,2007-07-14,0,0.5904486279955616,5,5,950,950,9758,36,36,1.0,1,0,2.06,5.11,0.65,0.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,120300,0
802,L-000802,2007-07-15,1,0.4096243003346829,4,7,1196,1196,4800,91,17,2.0,2,0,3.05,6.77,2.05,35400.0,6.64,7,IDOTRR,1Fam,1Story,TA,TA,Y,113200,0
48,L-000048,2007-07-15,0,0.8641302731926324,8,5,1656,1656,11096,1,1,2.0,3,0,0.72,2.61,1.08,0.0,6.64,7,Somerst,1Fam,1Story,Gd,Gd,Y,263200,0
790,L-000790,2007-07-16,1,1.0995422202318754,6,8,2087,832,12205,41,0,2.5,2,0,0.54,1.61,0.16,74200.0,6.64,7,ClearCr,1Fam,2Story,TA,Gd,Y,196900,0
529,L-000529,2007-07-16,1,0.46897318884380396,4,7,605,528,9098,87,5,2.0,0,0,3.17,3.73,1.43,14800.0,6.64,7,Edwards,1Fam,1Story,TA,TA,Y,87800,0
1156,L-001156,2007-07-17,1,1.1250482849710097,5,8,1437,1437,10768,31,3,3.0,2,1,0.22,1.67,1.54,53100.0,6.64,7,Veenker,1Fam,1Story,Gd,Gd,Y,226400,0
453,L-000453,2007-07-17,1,0.7222155177652418,6,5,1756,872,9303,11,10,3.5,2,0,1.05,2.54,2.22,78600.0,6.64,7,Timber,1Fam,2Story,Gd,TA,Y,214400,0
684,L-000684,2007-07-19,0,0.49522581437475055,9,5,1668,1626,11248,5,5,3.0,3,1,2.3,3.95,2.29,0.0,6.64,7,CollgCr,1Fam,1Story,Gd,Gd,Y,301700,0
1193,L-001193,2007-07-21,1,0.3982783442809603,5,8,1472,702,9600,82,13,1.0,1,0,3.74,5.15,1.83,41000.0,6.64,7,OldTown,1Fam,1.5Fin,TA,Gd,Y,131400,0
1346,L-001346,2007-07-21,1,0.420609916486978,4,4,960,960,6000,87,57,1.0,1,0,2.77,8.2,1.97,29100.0,6.64,7,OldTown,1Fam,1Story,TA,Fa,Y,113300,0
1345,L-001345,2007-07-21,0,0.5818739316127826,7,5,1456,728,11103,1,1,2.5,2,1,1.62,4.72,1.66,0.0,6.64,7,CollgCr,1Fam,2Story,Gd,Gd,Y,161800,0
375,L-000375,2007-07-22,1,0.5808095849477105,7,5,1928,847,8200,4,3,2.5,2,1,1.75,3.87,1.62,35400.0,6.64,7,CollgCr,1Fam,2Story,Gd,Gd,Y,230800,0
398,L-000398,2007-07-22,0,0.5860692102928128,5,5,1812,864,7590,45,45,2.0,1,1,2.22,6.0,0.47,0.0,6.64,7,NAmes,1Fam,2Story,TA,TA,Y,175000,0
1183,L-001183,2007-07-23,0,0.9449693726121688,10,5,4476,2396,15623,11,11,4.5,3,2,0.62,1.3,1.72,0.0,6.64,7,NoRidge,1Fam,2Story,Gd,Ex,Y,779000,0
993,L-000993,2007-07-23,1,0.49962470325373554,6,8,1851,822,9760,43,14,2.5,2,1,3.34,5.72,0.54,41000.0,6.64,7,NAmes,1Fam,2Story,TA,Gd,Y,194200,0
395,L-000395,2007-07-24,1,0.42874430496515126,5,6,1034,735,10134,67,57,1.0,1,0,2.41,9.76,2.37,49900.0,6.64,7,OldTown,1Fam,1.5Fin,TA,TA,Y,111400,0
612,L-000612,2007-07-24,0,0.6491977514704788,6,6,1032,1032,10395,29,29,2.5,2,1,1.42,4.92,0.98,0.0,6.64,7,NWAmes,1Fam,SLvl,TA,TA,Y,159100,0
137,L-000137,2007-07-25,0,0.6136126624060401,5,5,1214,1214,10355,40,40,2.0,1,1,1.82,6.11,0.59,0.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,149200,0
774,L-000774,2007-07-26,0,0.48770207117511466,5,5,912,912,10150,49,49,1.0,1,0,2.82,5.79,0.97,0.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,121300,0
963,L-000963,2007-07-26,0,0.7131217838765009,6,6,1548,804,2308,31,31,3.5,2,1,1.65,4.83,0.2,0.0,6.64,7,NPkVill,TwnhsE,2Story,TA,Gd,Y,163600,0
709,L-000709,2007-07-27,0,0.5484169953327723,7,5,1456,728,9018,0,0,2.5,2,1,1.81,5.48,1.6,0.0,6.64,7,Gilbert,1Fam,2Story,Gd,Gd,Y,185600,0
337,L-000337,2007-07-27,1,1.1399033407885617,9,5,1922,1922,14157,2,1,3.0,3,1,0.18,1.77,1.68,83300.0,6.64,7,StoneBr,1Fam,1Story,Gd,Gd,Y,396400,0
634,L-000634,2007-07-27,1,0.6286319646837655,5,7,1056,1056,9250,53,2,1.5,1,0,1.67,5.62,0.68,26800.0,6.64,7,NAmes,1Fam,1Story,TA,TA,Y,147300,0
775,L-000775,2007-07-27,0,1.2604366890590788,8,5,1973,1935,14226,1,1,2.0,3,1,0.19,0.77,1.18,0.0,6.64,7,NridgHt,1Fam,1Story,Gd,Gd,Y,410800,0
1433,L-001433,2007-08-01,1,0.3713959170149823,4,6,968,656,10800,80,0,2.0,1,0,3.52,6.88,2.46,46800.0,6.55,8,OldTown,1Fam,1Story,TA,TA,Y,67000,0
323,L-000323,2007-08-01,1,0.5617847248594773,7,5,2730,1502,10380,21,20,3.5,2,1,2.56,6.34,0.41,78300.0,6.55,8,SawyerW,1Fam,2Story,Gd,Gd,Y,307800,0
7,L-000007,2007-08-03,1,0.9326011163022101,8,5,1694,1686,10084,3,2,3.0,2,1,0.61,1.72,1.35,71200.0,6.55,8,Somerst,1Fam,1Story,Gd,Gd,Y,316700,0
35,L-000035,2007-08-03,0,1.2990196078431373,9,5,1561,1561,7313,2,2,3.0,2,1,0.2,0.53,1.16,0.0,6.55,8,NridgHt,TwnhsE,1Story,Ex,Ex,Y,283500,0
107,L-000107,2007-08-03,1,0.35416585951031077,4,7,1047,641,10800,122,12,1.0,1,0,4.01,7.56,2.12,17100.0,6.55,8,OldTown,1Fam,1Story,TA,TA,Y,102100,0
433,L-000433,2007-08-04,0,0.537236360074937,5,5,1365,765,1920,36,36,2.5,2,0,1.93,6.7,1.29,0.0,6.55,8,BrDale,TwnhsE,2Story,TA,TA,Y,129000,0
850,L-000850,2007-08-05,1,1.1312650974880083,6,7,1855,528,9600,31,13,2.5,2,1,0.23,1.32,1.92,51800.0,6.55,8,Veenker,1Fam,SLvl,Gd,TA,Y,197500,0
14,L-000014,2007-08-05,1,0.6502359493317063,7,5,1494,1494,10652,1,0,2.0,3,1,1.27,3.18,2.33,40900.0,6.55,8,CollgCr,1Fam,1Story,Gd,Gd,Y,289200,0
90,L-000090,2007-08-06,1,0.4832950410619723,4,5,990,990,8070,13,12,2.0,0,0,2.45,3.58,2.56,18400.0,6.55,8,CollgCr,1Fam,1Story,TA,TA,Y,126600,0
1384,L-001384,2007-08-06,1,0.4803582473088194,5,7,1416,816,25339,89,0,2.0,2,0,2.56,6.63,1.24,46400.0,6.55,8,Sawyer,1Fam,1Story,TA,Gd,Y,111700,0
356,L-000356,2007-08-06,0,0.5828479320071802,6,5,1200,1200,11249,12,12,3.0,2,0,1.7,3.05,2.37,0.0,6.55,8,CollgCr,1Fam,1Story,Gd,Gd,Y,187000,0
752,L-000752,2007-08-06,0,0.6246074165438951,7,5,1320,660,7750,4,4,2.5,2,0,1.07,7.1,2.76,0.0,6.55,8,Gilbert,1Fam,2Story,Gd,Gd,Y,161000,0
1231,L-001231,2007-08-07,0,0.6075250750679935,5,5,2620,1361,18890,30,30,3.0,2,1,1.73,3.66,1.24,0.0,6.55,8,Sawyer,Duplex,1.5Fin,TA,TA,Y,192900,0
1135,L-001135,2007-08-07,0,0.5636006857559126,6,5,1600,916,8773,10,10,2.5,2,1,1.59,5.17,2.11,0.0,6.55,8,Gilbert,1Fam,2Story,TA,TA,Y,179800,0
1130,L-001130,2007-08-08,0,0.36149634679046444,5,5,936,936,7200,27,27,2.0,2,0,4.1,7.58,1.8,0.0,6.55,8,OldTown,Duplex,SFoyer,TA,TA,Y,141800,0
416,L-000416,2007-08-08,0,0.5419932712124148,7,5,1340,1340,8899,0,0,2.0,2,0,1.75,6.94,1.6,0.0,6.55,8,Gilbert,1Fam,1Story,Gd,Gd,Y,188300,0
475,L-000475,2007-08-10,0,1.1051557301206145,8,5,1652,1494,5330,7,7,3.0,2,0,0.18,1.86,2.62,0.0,6.55,8,StoneBr,TwnhsE,1Story,Gd,Ex,Y,250500,0
905,L-000905,2007-08-10,0,0.5055342648858124,5,6,902,876,6173,40,40,1.0,1,0,2.37,4.93,1.41,0.0,6.55,8,Sawyer,1Fam,1Story,TA,TA,Y,133700,0
956,L-000956,2007-08-10,1,0.615475406236276,6,6,1958,979,7136,61,57,2.0,2,0,1.76,2.52,1.7,56000.0,6.55,8,Crawfor,Duplex,2Story,TA,TA,N,155000,0
914,L-000914,2007-08-10,1,0.7220854202278351,5,6,2002,1001,6270,58,57,2.0,3,0,1.22,2.57,1.28,52400.0,6.55,8,Crawfor,Duplex,2Story,TA,TA,N,148300,0
1349,L-001349,2007-08-12,0,0.6440319928350144,7,5,1494,1482,16196,9,9,3.0,2,1,2.11,3.38,0.44,0.0,6.55,8,SawyerW,1Fam,1Story,Gd,Gd,Y,218200,0
853,L-000853,2007-08-12,1,0.6522108843537415,7,5,1646,918,7128,66,57,2.0,1,2,1.45,3.0,1.52,41000.0,6.55,8,Crawfor,1Fam,2.5Unf,TA,TA,Y,172900,0
242,L-000242,2007-08-13,1,0.46637649709278245,5,9,866,686,3880,62,10,1.0,0,0,2.35,5.8,2.18,21500.0,6.55,8,OldTown,1Fam,1Story,TA,Gd,Y,113800,0
525,L-000525,2007-08-14,1,1.0011665931668428,7,5,2398,1379,11787,11,10,3.5,3,1,0.59,0.94,1.62,61300.0,6.55,8,NoRidge,1Fam,2Story,Gd,Gd,Y,331100,0
632,L-000632,2007-08-15,0,1.2838202733171875,8,5,1554,1554,4590,1,1,2.0,2,1,0.19,0.49,1.78,0.0,6.55,8,NridgHt,Twnhs,1Story,Gd,Gd,Y,218500,0
667,L-000667,2007-08-15,1,0.5600705794420818,6,5,2380,1021,18450,42,28,2.5,2,1,2.64,4.05,0.61,93300.0,6.55,8,NAmes,1Fam,2Story,TA,TA,Y,133500,0
876,L-000876,2007-08-16,0,0.9254812279856515,8,5,2610,1184,9000,0,0,2.5,2,1,0.58,2.24,1.17,0.0,6.55,8,Somerst,1Fam,2Story,Gd,Ex,Y,313600,0
1388,L-001388,2007-08-18,1,0.3749550094475099,6,7,2526,714,8520,91,57,2.0,1,1,3.1,8.34,2.87,95600.0,6.55,8,OldTown,1Fam,1.5Fin,TA,Gd,N,143800,0
1343,L-001343,2007-08-19,0,0.6494183500786974,8,5,2169,1284,9375,5,5,2.5,2,1,1.29,3.92,1.7,0.0,6.55,8,CollgCr,1Fam,2Story,Gd,Gd,Y,233000,0
943,L-000943,2007-08-19,0,0.4609514260249554,4,3,1440,1440,7711,30,30,4.0,0,0,2.84,8.35,1.04,0.0,6.55,8,Edwards,Duplex,1Story,TA,TA,Y,156800,0
1456,L-001456,2007-08-20,1,0.6178712708363109,6,5,1647,953,7917,8,7,2.5,2,1,1.21,7.12,1.89,72300.0,6.55,8,Gilbert,1Fam,2Story,TA,TA,Y,178000,0
1051,L-001051,2007-08-21,0,0.6094294653652655,7,5,1302,1302,8993,0,0,2.0,2,0,1.26,7.01,1.87,0.0,6.55,8,Gilbert,1Fam,1Story,Gd,Gd,Y,187500,0
358,L-000358,2007-08-21,0,0.4008035790292027,5,5,1142,1142,4224,31,31,2.5,2,1,3.19,6.16,2.25,0.0,6.55,8,MeadowV,TwnhsE,1Story,TA,TA,Y,143300,0
109,L-000109,2007-08-22,1,0.38174351738158074,5,7,1517,793,8500,88,2,2.0,0,0,3.6,6.54,2.06,85600.0,6.55,8,IDOTRR,1Fam,1.5Fin,TA,Fa,N,118600,0
332,L-000332,2007-08-22,1,0.6558404655999888,5,6,1056,1056,8176,49,15,2.0,1,0,1.67,4.33,0.6,28900.0,6.55,8,NAmes,1Fam,1Story,TA,TA,Y,148400,0
687,L-000687,2007-08-25,0,0.9599879094503365,7,6,1761,874,10207,0,0,3.0,2,0,0.53,1.63,1.58,0.0,6.55,8,Somerst,1Fam,2Story,Gd,Gd,Y,233500,0
627,L-000627,2007-08-25,1,0.5804473304473304,5,5,1422,978,12342,47,29,1.0,1,1,2.15,5.16,0.65,37400.0,6.55,8,NAmes,1Fam,1Story,TA,TA,Y,145200,0
409,L-000409,2007-08-26,0,1.2645315043013254,7,5,2172,1063,14154,1,1,2.5,3,1,0.19,0.61,1.64,0.0,6.55,8,NridgHt,1Fam,2Story,Gd,Gd,Y,293700,0
1013,L-001013,2007-08-26,1,0.6617741369153848,6,7,1502,602,10592,84,11,1.5,1,2,1.33,3.35,1.55,40100.0,6.55,8,Crawfor,1Fam,2Story,TA,Gd,Y,167400,0
1404,L-001404,2007-08-26,0,0.919435159727572,8,5,1464,1485,15256,0,0,3.0,3,0,0.61,2.29,1.05,0.0,6.55,8,Somerst,1Fam,1Story,Gd,Gd,Y,296300,0
1083,L-001083,2007-09-01,0,0.6294646614010411,7,5,1459,1459,8749,5,5,2.0,2,1,1.33,3.76,2.15,0.0,6.49,9,CollgCr,1Fam,1Story,Gd,Gd,Y,204500,0
609,L-000609,2007-09-05,1,0.6233551488876846,8,6,3194,965,12168,73,9,2.5,2,2,1.98,2.5,1.07,104000.0,6.49,9,Crawfor,1Fam,2Story,TA,TA,Y,374200,0
1132,L-001132,2007-09-06,1,0.5601503759398496,5,5,974,974,10712,16,15,1.0,0,0,2.5,2.8,1.1,22100.0,6.49,9,Mitchel,1Fam,1Story,TA,TA,Y,97500,0
429,L-000429,2007-09-09,0,0.591272045149203,7,5,1208,1208,6762,0,0,3.0,2,0,1.75,2.83,2.09,0.0,6.49,9,CollgCr,1Fam,1Story,Gd,Gd,Y,205800,0
197,L-000197,2007-09-14,0,0.8847081118903224,7,5,1726,1726,9416,0,0,3.0,3,1,0.61,2.93,1.2,0.0,6.49,9,Somerst,1Fam,1Story,Ex,Ex,Y,331400,0
249,L-000249,2007-09-16,0,0.6087703126839591,7,5,1668,840,11317,4,4,2.5,2,0,1.45,3.83,2.09,0.0,6.49,9,CollgCr,1Fam,2Story,Gd,Gd,Y,187000,0
456,L-000456,2007-09-19,0,0.6585455147679735,7,6,1242,1242,9600,34,34,1.5,2,1,1.69,2.83,0.92,0.0,6.49,9,NWAmes,1Fam,1Story,TA,TA,Y,184500,0
629,L-000629,2007-09-19,0,0.5723481047319418,5,5,2080,1040,11606,38,38,2.5,2,2,2.54,4.26,0.54,0.0,6.49,9,NAmes,1Fam,2Story,TA,Fa,Y,142000,0
1063,L-001063,2007-09-20,1,0.36395133941862917,5,5,2337,662,13600,107,57,2.0,2,0,3.68,7.8,2.21,43100.0,6.49,9,OldTown,2fmCon,2Story,TA,TA,N,90500,0
686,L-000686,2007-09-20,0,1.1214959905902828,7,5,2090,1190,5062,23,23,3.0,2,1,0.17,1.98,2.03,0.0,6.49,9,StoneBr,TwnhsE,2Story,Gd,Gd,Y,216000,0
177,L-000177,2007-09-21,1,1.210543658123605,6,5,2060,1151,10029,19,18,3.0,2,1,0.42,0.92,0.22,58800.0,6.49,9,ClearCr,1Fam,2Story,Gd,TA,Y,227200,0
959,L-000959,2007-10-02,0,0.6344986184300085,7,5,1337,1337,8450,4,4,3.0,2,0,1.45,3.79,1.46,0.0,6.42,10,CollgCr,1Fam,1Story,Gd,Gd,Y,188300,0
889,L-000889,2007-10-02,0,0.524912758329378,8,6,2217,2217,15865,37,37,3.0,2,1,2.8,5.53,0.62,0.0,6.42,10,NAmes,1Fam,1Story,Gd,Gd,Y,275700,0
823,L-000823,2007-10-03,0,0.5024763149890824,7,5,1733,847,12394,4,4,2.5,2,1,2.0,6.57,1.91,0.0,6.42,10,Gilbert,1Fam,2Story,Gd,Gd,Y,231000,0
689,L-000689,2007-10-06,0,1.1256789976427934,8,6,1419,1419,8089,0,0,3.0,2,1,0.18,1.79,2.03,0.0,6.42,10,StoneBr,1Fam,1Story,Gd,Gd,Y,398400,0
113,L-000113,2007-10-07,0,0.5381549907676415,7,5,2696,1264,9965,0,0,3.5,3,1,2.26,2.64,2.19,0.0,6.42,10,CollgCr,1Fam,2Story,Gd,Ex,Y,380300,0
680,L-000680,2007-10-08,0,0.4858312567627189,5,5,988,988,9945,46,46,2.0,2,0,2.9,5.18,1.02,0.0,6.42,10,Sawyer,1Fam,1Story,TA,TA,Y,133600,0
63,L-000063,2007-10-10,0,1.298328305681247,8,5,1370,1370,6442,1,1,2.0,2,1,0.17,0.5,1.72,0.0,6.42,10,NridgHt,TwnhsE,1Story,Gd,Gd,Y,204700,0
165,L-000165,2007-10-10,1,0.3384069216718929,6,7,1616,1149,5400,81,3,2.0,1,0,3.83,8.9,2.71,53900.0,6.42,10,OldTown,1Fam,1Story,TA,Gd,Y,157000,0
1315,L-001315,2007-10-15,0,0.44251009026100496,4,6,948,948,8190,53,53,2.0,1,1,3.24,4.4,1.63,0.0,6.42,10,Edwards,1Fam,1Story,TA,TA,Y,118300,0
1052,L-001052,2007-10-15,0,0.5696311349983323,7,5,1316,1316,11175,0,0,2.0,2,1,1.65,4.9,1.79,0.0,6.42,10,CollgCr,1Fam,1Story,Gd,Gd,Y,206900,0
